table_number,table_title,source_url,2012_naics_code,data_item,kind_of_business,type_of_operation,year,estimate_value,estimate_flag,estimate_text
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,423,Gross margins,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,540844.0,,540844
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4231,Gross margins,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,70226.0,,70226
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4232,Gross margins,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,19001.0,,19001
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4233,Gross margins,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,19604.0,,19604
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4234,Gross margins,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,105223.0,,105223
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,42343,Gross margins,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,47565.0,,47565
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4235,Gross margins,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,28682.0,,28682
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4236,Gross margins,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,109587.0,,109587
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4237,Gross margins,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,29804.0,,29804
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4238,Gross margins,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,101761.0,,101761
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4239,Gross margins,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,56956.0,,56956
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,424,Gross margins,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,331556.0,,331556
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4241,Gross margins,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,18438.0,,18438
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4242,Gross margins,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,44534.0,,44534
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4243,Gross margins,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,47046.0,,47046
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4244,Gross margins,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,72916.0,,72916
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4245,Gross margins,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,17809.0,,17809
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4246,Gross margins,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,26458.0,,26458
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4247,Gross margins,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,31602.0,,31602
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4248,Gross margins,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,30505.0,,30505
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4249,Gross margins,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,42248.0,,42248
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,42,Gross margins as a percent of sales,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,17.8,,17.8
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,423,Gross margins as a percent of sales,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,24.2,,24.2
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4231,Gross margins as a percent of sales,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,20.6,,20.6
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4232,Gross margins as a percent of sales,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,31.1,,31.1
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4233,Gross margins as a percent of sales,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,22.2,,22.2
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4234,Gross margins as a percent of sales,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,25.5,,25.5
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,42343,Gross margins as a percent of sales,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,21.4,,21.4
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4235,Gross margins as a percent of sales,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,16.6,,16.6
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4236,Gross margins as a percent of sales,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,25.6,,25.6
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4237,Gross margins as a percent of sales,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,28.7,,28.7
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4238,Gross margins as a percent of sales,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,28.5,,28.5
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4239,Gross margins as a percent of sales,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,21.1,,21.1
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,424,Gross margins as a percent of sales,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,12.5,,12.5
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4241,Gross margins as a percent of sales,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,20.9,,20.9
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4242,Gross margins as a percent of sales,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,10.0,,10
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4243,Gross margins as a percent of sales,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,32.8,,32.8
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4244,Gross margins as a percent of sales,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,14.0,,14
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4245,Gross margins as a percent of sales,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,7.6,,7.6
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4246,Gross margins as a percent of sales,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,22.4,,22.4
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4247,Gross margins as a percent of sales,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,4.2,,4.2
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4248,Gross margins as a percent of sales,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2011,26.2,,26.2
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4249,Gross margins as a percent of sales,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2011,18.1,,18.1
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,42,Purchases,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,3579414.0,,3579414
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,423,Purchases,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,1533742.0,,1533742
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4231,Purchases,Motor Vehicle and Motor Vehicle Parts and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,245154.0,,245154
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4232,Purchases,Furniture and Home Furnishings,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,39837.0,,39837
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4233,Purchases,Lumber and Other Construction Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,67068.0,,67068
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4234,Purchases,Professional and Commercial Equipment and Supplies,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,297292.0,,297292
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,42343,Purchases,Computer and Computer Peripheral Equipment and Software,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,172858.0,,172858
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4235,Purchases,Metals and Minerals (except Petroleum),"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,118303.0,,118303
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4236,Purchases,Household Appliances and Electrical and Electronic Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,296633.0,,296633
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4237,Purchases,"Hardware, and Plumbing and Heating Equipment and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,70366.0,,70366
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4238,Purchases,"Machinery, Equipment, and Supplies","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,222400.0,,222400
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4239,Purchases,Miscellaneous Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,176689.0,,176689
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,424,Purchases,Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,2045672.0,,2045672
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4241,Purchases,Paper and Paper Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,68345.0,,68345
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4242,Purchases,Drugs and Druggists' Sundries,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,376586.0,,376586
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4243,Purchases,"Apparel, Piece Goods, and Notions","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,93568.0,,93568
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4244,Purchases,Grocery and Related Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,422609.0,,422609
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4245,Purchases,Farm Product Raw Materials,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,175773.0,,175773
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4246,Purchases,Chemicals and Allied Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,80327.0,,80327
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4247,Purchases,Petroleum and Petroleum Products,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,567886.0,,567886
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4248,Purchases,"Beer, Wine, and Distilled Alcoholic Beverages","Merchant Wholesalers, except manufacturers' sales branches and offices",2010,82445.0,,82445
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,4249,Purchases,Miscellaneous Nondurable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,178133.0,,178133
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,42,Gross margins,Wholesale Trade,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,805462.0,,805462
4,"Table 4. Estimated Annual Purchases, Gross Margins, and Gross Margins as a Percent of Sales for U.S. Merchant Wholesalers, Except Manufacturers' Sales Branches and Offices: 1992 through 2022",https://www2.census.gov/programs-surveys/awts/tables/2022/2022_awts_purchmarg_nomsbo_table4.xlsx,423,Gross margins,Durable Goods,"Merchant Wholesalers, except manufacturers' sales branches and offices",2010,490210.0,,490210
